account, age, zipcode, balance
14015, 35, 100, 10400
14019, 91, 108, 12000
14024, 92, 107, 6500
14033, 31, 106, 12400
14041, 77, 105, 12800
14046, 58, 106, 14700
14051, 83, 106, 10500
14056, 100, 101, 12300
14065, 45, 102, 13000
14067, 54, 100, 9700
14068, 96, 108, 12000
14076, 94, 103, 9500
14082, 68, 104, 8400
14088, 62, 104, 14500
14095, 69, 108, 6000
14103, 62, 100, 9900
14110, 51, 109, 12200
14117, 53, 109, 9000
14120, 34, 102, 8100
14124, 84, 104, 10300
14131, 43, 105, 7500
14133, 92, 102, 9800
14139, 25, 104, 9500
14140, 83, 105, 6900
14142, 29, 101, 11300
14143, 51, 104, 15000
14144, 74, 103, 14900
14149, 58, 101, 8800
14157, 42, 102, 10000
14159, 27, 102, 15500
14160, 56, 102, 13500
14170, 59, 100, 8000
14173, 83, 104, 7000
14177, 53, 105, 12600
14178, 33, 106, 13400
14183, 55, 104, 14800
14188, 58, 108, 6800
14194, 51, 100, 9200
14199, 56, 104, 14000
14202, 79, 109, 10900
14208, 46, 105, 13800
14210, 53, 104, 8200
14220, 46, 101, 12000
14222, 35, 109, 13200
14226, 33, 101, 12600
14232, 44, 108, 13700
14234, 100, 107, 11300
14241, 70, 108, 8700
14246, 85, 108, 13200
14248, 90, 107, 8100
14254, 58, 107, 9500
14261, 55, 105, 12300
14262, 90, 108, 12700
14270, 95, 108, 14400
14272, 81, 107, 9900
14274, 88, 104, 10700
14283, 96, 105, 8100
14286, 93, 106, 13600
14293, 75, 103, 15800
14302, 42, 106, 15000
14303, 58, 109, 6600
14313, 67, 106, 6000
14323, 41, 104, 14900
14326, 78, 107, 11300
14329, 88, 106, 14900
14337, 100, 103, 9000
14347, 27, 107, 14500
14357, 53, 100, 11200
14364, 91, 107, 14800
14371, 33, 104, 11900
14381, 35, 106, 8800
14383, 31, 109, 7600
14388, 68, 103, 10700
14394, 57, 104, 7200
14401, 66, 103, 13700
14403, 62, 105, 8700
14410, 84, 102, 8000
14414, 48, 102, 8200
14418, 72, 107, 11500
14427, 83, 102, 12500
14432, 92, 106, 10400
14438, 36, 102, 10500
14439, 38, 109, 15400
14448, 95, 105, 11500
14457, 78, 101, 14700
14459, 24, 107, 13200
14466, 62, 101, 7100
14475, 35, 108, 11100
14482, 57, 107, 15900
14483, 60, 105, 13400
14491, 49, 105, 8700
14499, 32, 100, 9700
14502, 63, 106, 14100
14505, 33, 101, 10900
14508, 32, 102, 6700
14514, 70, 105, 11100
14515, 66, 107, 10100
14521, 57, 108, 9500
14531, 91, 102, 10500
14538, 39, 104, 8500
14542, 97, 100, 9300
14551, 68, 104, 14700
14557, 67, 107, 6000
14563, 52, 109, 9200
14567, 95, 107, 6500
14571, 99, 108, 8300
14577, 74, 100, 11500
14579, 78, 102, 15800
14582, 76, 107, 10800
14583, 40, 100, 13100
14586, 65, 106, 7800
14588, 70, 101, 14300
14595, 57, 105, 12800
14598, 99, 109, 14600
14604, 40, 107, 6600
14606, 28, 101, 15300
14612, 23, 102, 13300
14619, 101, 105, 11200
14626, 33, 104, 8800
14631, 51, 107, 14800
14639, 39, 104, 13800
14648, 64, 101, 6100
14658, 92, 104, 8100
14664, 74, 101, 12900
14671, 58, 105, 15300
14678, 68, 103, 12400
14684, 43, 108, 13500
14690, 83, 103, 11000
14697, 81, 108, 15400
14703, 82, 103, 12800
14704, 47, 103, 15700
14706, 47, 103, 10300
14716, 77, 100, 13100
14720, 76, 104, 15900
14722, 24, 104, 6600
14724, 30, 109, 12600
14728, 63, 109, 7300
14729, 97, 106, 6600
14736, 23, 109, 13000
14744, 51, 105, 15100
14745, 73, 101, 13600
14749, 69, 107, 10600
14756, 47, 106, 11000
14766, 93, 103, 11500
14772, 26, 105, 6600
14773, 22, 104, 12400
14775, 95, 107, 11100
14780, 94, 105, 13600
14785, 85, 108, 14000
14793, 87, 102, 13700
14796, 56, 101, 9400
14797, 71, 109, 15400
14805, 73, 102, 14600
14807, 57, 100, 10600
14812, 28, 101, 15300
14815, 89, 103, 11400
14820, 89, 106, 6200
14826, 43, 105, 11900
14833, 28, 104, 15900
14837, 53, 109, 7800
14845, 69, 103, 10000
14849, 80, 102, 13900
14850, 88, 100, 7900
14858, 27, 100, 6600
14859, 29, 106, 9000
14867, 88, 105, 10900
14875, 82, 107, 11700
14879, 62, 107, 11200
14885, 84, 104, 12100
14888, 37, 104, 7500
14896, 58, 106, 15800
14902, 29, 108, 9600
14909, 90, 102, 8900
14912, 23, 104, 15400
14916, 50, 107, 15500
14919, 74, 109, 10300
14925, 48, 108, 7700
14929, 79, 100, 12300
14933, 90, 102, 9700
14943, 37, 102, 6300
14951, 24, 105, 13100
14956, 47, 106, 9100
14957, 36, 102, 6600
14962, 65, 106, 12800
14971, 49, 102, 14300
14979, 23, 106, 15100
14988, 81, 106, 14100
14997, 61, 101, 8800
14999, 45, 101, 6000
15007, 40, 101, 8400
15013, 81, 108, 8500
15017, 28, 102, 11500
15022, 29, 100, 9900
15027, 83, 108, 14600
15034, 22, 108, 11400
15041, 61, 109, 11000
15048, 35, 104, 9400
15049, 90, 106, 14800
15050, 64, 109, 12100
15051, 66, 102, 15100
15059, 46, 108, 13800
15060, 77, 106, 9300
15068, 81, 100, 11100
15078, 27, 108, 9800
15088, 81, 104, 9600
15097, 46, 109, 6300
15099, 90, 103, 8900
15103, 75, 107, 8100
15104, 44, 106, 8800
15112, 93, 101, 12700
15114, 59, 102, 10000
15122, 97, 104, 10800
15131, 31, 109, 6400
15139, 27, 108, 9500
15149, 22, 108, 14600
15150, 48, 102, 10800
15153, 77, 102, 12000
15157, 90, 103, 11300
15166, 59, 102, 15800
15170, 39, 105, 11900
15171, 70, 101, 10700
15179, 89, 104, 13300
15182, 60, 106, 15500
15187, 72, 100, 15700
15189, 75, 101, 7900
15195, 92, 106, 10300
15202, 41, 102, 10500
15212, 83, 101, 10400
15216, 61, 101, 7200
15219, 81, 107, 12700
15228, 68, 105, 12100
15231, 27, 103, 7900
15241, 77, 104, 11700
15248, 43, 106, 7200
15254, 62, 103, 9600
15262, 63, 100, 15800
15270, 93, 105, 11500
15275, 58, 103, 14900
15276, 39, 104, 15600
15283, 97, 106, 14700
15293, 44, 107, 9300
15302, 64, 109, 15700
15307, 65, 101, 6400
15316, 99, 107, 13300
15318, 44, 108, 13400
15325, 44, 104, 6300
15333, 92, 109, 11100
15342, 67, 109, 9300
15348, 95, 107, 13900
15358, 34, 103, 8100
15363, 42, 102, 14900
15365, 37, 104, 7500
15369, 52, 107, 13000
15371, 96, 108, 12000
15381, 75, 106, 7900
15387, 57, 105, 14000
15389, 94, 100, 6400
15390, 89, 108, 9300
15400, 81, 100, 6200
15405, 31, 107, 11400
15409, 77, 102, 8200
15413, 93, 104, 6400
15422, 45, 105, 9500
15426, 73, 108, 6500
15432, 82, 106, 11600
15438, 45, 107, 13200
15446, 31, 105, 9100
15450, 56, 108, 11000
15453, 45, 101, 10800
15460, 43, 109, 13200
15467, 25, 102, 13200
15476, 77, 103, 7100
15485, 65, 107, 8200
15488, 23, 109, 9500
15496, 75, 109, 6500
15501, 41, 103, 14400
15502, 62, 106, 13200
15509, 51, 107, 14800
15513, 23, 101, 13700
15521, 60, 107, 8700
15530, 101, 105, 15900
15537, 95, 102, 6900
15545, 46, 100, 12000
15555, 24, 106, 12400
15561, 88, 103, 15500
15566, 92, 109, 12700
15567, 96, 102, 6700
15568, 94, 104, 9600
15578, 86, 107, 15000
15586, 75, 109, 9900
15590, 46, 106, 12700
15595, 63, 101, 10900
15596, 65, 105, 8500
15604, 30, 101, 7800
15607, 91, 104, 8600
15609, 92, 109, 7500
15617, 75, 103, 6400
15627, 85, 102, 12100
15630, 53, 100, 10700
15634, 70, 100, 12400
15642, 99, 100, 6500
15644, 81, 105, 9600
15654, 80, 105, 9300
15664, 61, 100, 11900
15667, 92, 106, 15300
15673, 84, 105, 12600
15676, 43, 108, 11600
15681, 100, 108, 7600
15687, 37, 104, 12000
15690, 46, 103, 10200
15696, 23, 101, 6900
15697, 74, 102, 8900
15703, 49, 103, 10800
15712, 65, 104, 13000
15714, 87, 107, 14900
15716, 49, 101, 13400
15725, 80, 106, 7700
15728, 28, 109, 14400
15730, 41, 101, 9700
15738, 57, 107, 12900
15746, 99, 102, 6100
15747, 66, 105, 14300
15756, 33, 100, 14600
15757, 85, 106, 12500
15764, 43, 102, 7300
15767, 52, 100, 15300
15773, 61, 107, 7000
15780, 100, 102, 7800
15784, 57, 109, 15400
15792, 65, 107, 12600
15802, 33, 105, 12000
15810, 25, 104, 9800
15815, 62, 104, 11600
15820, 76, 102, 12500
15828, 60, 101, 15100
15836, 35, 104, 12900
15838, 27, 104, 9600
15840, 38, 102, 7000
15846, 31, 106, 15500
15855, 52, 103, 6000
15858, 65, 100, 12500
15859, 62, 102, 7700
15860, 93, 103, 14900
15868, 44, 106, 6900
15878, 66, 105, 7800
15888, 88, 101, 8500
15895, 68, 108, 14600
15902, 94, 107, 14100
15906, 77, 103, 8800
15908, 66, 103, 11700
15911, 88, 102, 14300
15912, 57, 101, 10700
15919, 53, 109, 12500
15925, 31, 107, 10700
15926, 72, 106, 9400
15927, 64, 101, 13000
15933, 89, 107, 7400
15935, 31, 105, 10800
15941, 37, 102, 12200
15944, 66, 107, 11100
15945, 28, 101, 7600
15949, 99, 104, 13300
15956, 97, 108, 13800
15960, 64, 107, 13700
15967, 94, 102, 11900
15969, 61, 103, 10700
15976, 29, 104, 11400
15981, 77, 105, 6800
15983, 95, 103, 10500
15984, 77, 104, 14300
15991, 57, 103, 6300
15993, 25, 106, 13400
15997, 98, 101, 7000
16002, 84, 100, 12600
16011, 87, 104, 8600
16012, 52, 103, 6200
16017, 71, 108, 12800
16018, 51, 107, 14800
16019, 55, 109, 8800
16024, 80, 104, 11200
16025, 47, 102, 14800
16033, 28, 105, 6800
16043, 43, 109, 15100
16050, 46, 104, 9800
16054, 59, 106, 10300
16063, 80, 101, 14500
16073, 100, 102, 14600
16081, 47, 102, 12400
16083, 77, 101, 8100
16084, 30, 101, 6100
16088, 98, 106, 8800
16096, 52, 102, 7200
16102, 68, 103, 12700
16109, 57, 101, 12500
16111, 39, 104, 7300
16116, 29, 100, 14200
16126, 66, 102, 6800
16134, 34, 104, 9000
16143, 83, 103, 12600
16146, 45, 102, 10300
16149, 73, 105, 10600
16152, 24, 103, 13300
16155, 24, 109, 8000
16157, 35, 106, 13300
16159, 56, 103, 8500
16164, 30, 101, 6300
16173, 70, 102, 9200
16179, 49, 106, 6800
16184, 66, 100, 12000
16186, 52, 108, 14000
16188, 31, 107, 15200
16196, 24, 100, 11700
16203, 22, 103, 11700
16209, 76, 106, 14700
16212, 68, 108, 12700
16221, 56, 101, 10200
16222, 55, 107, 15300
16230, 70, 108, 10700
16232, 101, 103, 14800
16236, 52, 100, 14300
16241, 101, 101, 15200
16248, 51, 103, 13100
16254, 36, 103, 11100
16258, 91, 107, 9800
16261, 65, 106, 10000
16267, 101, 106, 15400
16270, 81, 109, 10100
16272, 95, 103, 14700
16278, 76, 109, 12100
16280, 60, 108, 9400
16290, 94, 102, 6300
16293, 33, 101, 13600
16295, 23, 102, 6100
16305, 41, 102, 8800
16308, 75, 106, 11800
16316, 50, 101, 15600
16320, 67, 102, 12900
16324, 94, 109, 7700
16331, 58, 103, 7500
16339, 66, 105, 9100
16349, 97, 106, 14500
16351, 90, 108, 7800
16359, 92, 107, 8000
16367, 52, 103, 12300
16374, 51, 100, 8700
16378, 33, 104, 13900
16386, 97, 107, 15300
16395, 87, 104, 12300
16404, 72, 104, 6800
16407, 49, 105, 7900
16415, 59, 106, 7500
16423, 93, 104, 15600
16425, 34, 103, 11600
16429, 77, 103, 13300
16432, 42, 100, 6600
16433, 55, 100, 15700
16435, 51, 104, 15300
16440, 53, 107, 7200
16449, 80, 101, 9800
16454, 86, 104, 15400
16461, 75, 109, 10700
16465, 91, 100, 7100
16473, 46, 108, 6900
16478, 90, 105, 6900
16479, 42, 102, 6100
16481, 79, 109, 9600
16486, 68, 106, 15300
16490, 86, 103, 14100
16498, 51, 106, 6100
16507, 98, 108, 11600
16509, 36, 104, 8000
16519, 89, 105, 6200
16527, 86, 104, 9900
16534, 37, 107, 8000
16542, 62, 105, 8100
16545, 101, 106, 9800
16550, 52, 104, 15400
16555, 90, 101, 12900
16562, 68, 102, 6700
16566, 27, 104, 6100
16572, 78, 105, 7600
16580, 81, 104, 14400
16584, 22, 107, 7000
16586, 92, 102, 9700
16591, 37, 108, 6500
16593, 28, 105, 8900
16594, 38, 107, 13100
16604, 24, 101, 11800
16613, 42, 102, 7900
16618, 27, 104, 13100
16619, 101, 104, 10700
16623, 34, 101, 9700
16631, 30, 100, 15100
16636, 47, 102, 13700
16639, 67, 109, 15200
16647, 25, 102, 7200
16648, 51, 101, 13300
16657, 41, 105, 7300
16663, 66, 109, 6100
16672, 63, 108, 15500
16674, 56, 107, 7500
16678, 43, 100, 6800
16680, 66, 109, 14900
16686, 85, 108, 8700
16693, 32, 105, 10600
16695, 37, 104, 9900
16697, 85, 100, 6800
16704, 27, 103, 11000
16710, 74, 106, 7400
16717, 41, 109, 13500
16721, 43, 107, 11500
16728, 100, 101, 15200
16729, 73, 106, 6900
16730, 39, 100, 12100
16731, 70, 102, 14300
16734, 63, 104, 9900
16743, 44, 105, 15900
16744, 48, 105, 15000
16751, 23, 107, 14900
16754, 94, 106, 11500
16760, 22, 108, 10600
16762, 53, 107, 14700
16763, 46, 105, 10600
16764, 50, 103, 14500
16767, 23, 106, 14700
16775, 24, 101, 8000
16776, 29, 101, 9200
16780, 92, 107, 14300
16790, 48, 107, 7100
16793, 89, 104, 13900
16798, 100, 109, 11800
16803, 45, 106, 6500
16809, 34, 109, 9800
16814, 74, 101, 15000
16822, 53, 107, 15900
16826, 69, 100, 9700
16831, 94, 105, 9300
16832, 90, 101, 15200
16837, 65, 107, 11500
16845, 39, 105, 9500
16854, 69, 108, 11100
16858, 45, 107, 14300
16859, 56, 102, 13900
16869, 66, 104, 9600
16879, 57, 105, 7500
16881, 81, 107, 9600
16886, 60, 109, 7200
16894, 72, 106, 13400
16898, 41, 108, 15800
16899, 57, 104, 10000
16900, 93, 105, 12800
16901, 74, 109, 14900
16908, 87, 101, 12700
16911, 53, 104, 10700
16914, 93, 104, 13800
16918, 88, 109, 13500
16919, 53, 107, 8900
16920, 70, 106, 11600
16922, 28, 108, 12900
16927, 101, 104, 15200
16933, 34, 104, 10100
16937, 94, 101, 11000
16939, 60, 105, 13700
16941, 48, 104, 14100
16945, 65, 101, 8900
16955, 61, 105, 8000
16961, 94, 102, 8600
16969, 91, 103, 6400
16971, 82, 101, 15400
16972, 68, 109, 15700
16981, 98, 102, 6700
16987, 23, 100, 12100
16997, 37, 100, 8900
16999, 85, 103, 10300
17003, 73, 101, 11700
17005, 101, 101, 12900
17007, 29, 104, 8600
17012, 64, 108, 11900
17016, 86, 104, 9900
17019, 69, 109, 13400
17025, 42, 108, 12300
17031, 39, 107, 12200
17033, 72, 101, 7900
17035, 58, 104, 8800
17040, 77, 103, 13600
17042, 89, 103, 12900
17043, 32, 102, 7900
17052, 51, 101, 9700
17062, 39, 103, 13500
17067, 57, 105, 9700
17071, 48, 108, 7500
17072, 66, 108, 10100
17078, 58, 102, 11700
17084, 88, 100, 7500
17088, 89, 101, 9200
17089, 24, 102, 15000
17097, 85, 105, 14200
17099, 85, 103, 14300
17102, 91, 102, 10700
17106, 38, 105, 11900
17110, 26, 107, 11600
17120, 35, 106, 6700
17128, 56, 102, 6500
17135, 76, 100, 15600
17139, 75, 104, 6800
17146, 35, 106, 6900
17149, 48, 102, 9100
17153, 61, 101, 8700
17161, 71, 105, 6200
17169, 36, 107, 14400
17175, 101, 103, 6700
17176, 88, 104, 10300
17181, 81, 102, 11200
17183, 73, 108, 13800
17191, 55, 100, 14800
17201, 95, 103, 13700
17204, 24, 103, 9000
17212, 67, 107, 6400
17218, 72, 101, 10500
17222, 67, 101, 10500
17224, 31, 107, 7900
17227, 81, 101, 7500
17232, 41, 109, 13800
17235, 85, 100, 9200
17237, 70, 101, 7700
17240, 54, 104, 8000
17248, 58, 104, 6000
17250, 85, 101, 12700
17256, 78, 100, 11600
17264, 99, 103, 9100
17274, 61, 103, 13200
17284, 85, 104, 10000
17287, 24, 102, 7100
17297, 71, 104, 9900
17301, 66, 104, 15500
17306, 55, 109, 6800
17314, 53, 103, 7600
17320, 85, 106, 12300
17324, 27, 101, 13900
17332, 42, 104, 10200
17336, 38, 100, 6300
17341, 62, 109, 8600
17344, 73, 101, 11900
17354, 79, 107, 7300
17363, 44, 108, 8600
17368, 33, 103, 13100
17375, 28, 107, 7400
17378, 41, 104, 12600
17383, 25, 105, 8600
17387, 81, 107, 6400
17392, 54, 103, 9200
17401, 72, 105, 8900
17411, 28, 103, 11500
17416, 31, 107, 10200
17421, 87, 105, 13000
17422, 44, 100, 9100
17429, 87, 105, 14300
17432, 74, 107, 11400
17438, 97, 100, 11700
17444, 71, 109, 14200
17450, 60, 102, 7000
17456, 85, 108, 10800
17457, 84, 102, 7000
17466, 90, 108, 7400
17467, 26, 100, 14700
17477, 48, 107, 7100
17478, 34, 102, 11100
17484, 38, 101, 12500
17488, 52, 106, 10500
17491, 77, 109, 15100
17498, 92, 103, 13500
17501, 76, 108, 7800
17506, 74, 109, 11700
17508, 92, 107, 13200
17517, 82, 107, 10100
17522, 76, 107, 14900
17530, 61, 104, 13700
17531, 94, 102, 15200
17537, 54, 102, 6900
17540, 24, 105, 9200
17543, 30, 108, 11400
17549, 101, 101, 8100
17557, 56, 105, 12000
17561, 33, 100, 11800
17567, 30, 108, 6800
17576, 49, 107, 9400
17584, 26, 104, 15900
17590, 72, 105, 6800
17595, 94, 106, 7300
17597, 51, 103, 9300
17599, 77, 107, 10700
17604, 46, 104, 6200
17607, 31, 109, 13400
17615, 76, 100, 14700
17616, 81, 105, 13300
17626, 100, 109, 7700
17628, 34, 102, 13600
17632, 30, 109, 13600
17635, 71, 105, 11100
17643, 90, 100, 6200
17652, 88, 105, 11400
17657, 74, 107, 7100
17667, 97, 107, 12500
17677, 34, 102, 11500
17685, 35, 104, 14800
17690, 79, 103, 10000
17695, 48, 107, 11900
17699, 78, 107, 9700
17705, 34, 102, 9300
17712, 64, 103, 8700
17717, 37, 108, 7600
17719, 61, 106, 7200
17722, 88, 108, 10300
17723, 45, 109, 9900
17733, 80, 105, 12900
17738, 48, 101, 9700
17743, 36, 104, 6700
17744, 88, 108, 13900
17752, 82, 100, 13700
17760, 26, 105, 15700
17770, 25, 102, 12900
17774, 33, 105, 13700
17780, 93, 109, 10600
17789, 42, 104, 15400
17791, 23, 105, 9900
17793, 73, 103, 15800
17795, 50, 107, 6200
17798, 82, 103, 10900
17808, 95, 108, 9700
17817, 97, 102, 11100
17820, 33, 108, 6400
17825, 52, 108, 8100
17831, 66, 103, 6500
17839, 27, 108, 6900
17840, 60, 107, 8300
17843, 46, 104, 14900
17844, 81, 107, 8400
17853, 55, 104, 14000
17862, 51, 103, 11900
17870, 52, 109, 11800
17877, 61, 103, 11500
17884, 55, 106, 15500
17887, 72, 103, 10500
17897, 38, 107, 13200
17900, 71, 100, 7800
17905, 27, 109, 6900
17909, 92, 108, 9400
17915, 36, 100, 12400
17924, 48, 105, 10200
17930, 100, 107, 15300
17937, 63, 103, 7200
17938, 32, 107, 12800
17940, 73, 105, 7000
17945, 67, 109, 13000
17952, 99, 104, 15800
17961, 91, 109, 8800
17966, 52, 108, 12500
17969, 26, 103, 12600
17976, 40, 108, 13500
17978, 22, 100, 13700
17987, 48, 109, 9200
17996, 41, 104, 8200
17997, 64, 109, 11500
18000, 66, 105, 11700
18003, 32, 101, 11700
18009, 50, 103, 9500
18017, 43, 109, 15500
18024, 79, 103, 14800
18025, 83, 106, 8500
18026, 101, 105, 7400
18032, 28, 109, 7600
18040, 64, 106, 14800
18041, 60, 108, 9300
18047, 51, 106, 7200
18053, 65, 100, 9900
18058, 84, 102, 7300
18061, 75, 100, 13300
18062, 45, 101, 7700
18066, 93, 102, 9700
18067, 61, 107, 13700
18069, 81, 101, 10300
18078, 85, 106, 8800
18087, 33, 105, 14000
18088, 28, 101, 14700
18094, 95, 109, 8700
18095, 43, 106, 15600
18097, 61, 108, 13900
18102, 33, 108, 13100
18106, 70, 105, 7100
18112, 33, 102, 7100
18122, 83, 100, 6100
18125, 31, 108, 9900
18127, 55, 107, 8000
18130, 86, 107, 9900
18138, 100, 103, 13800
18144, 101, 108, 13800
18153, 67, 107, 13000
18160, 93, 104, 10300
18161, 32, 103, 11500
18168, 101, 109, 8000
18169, 91, 109, 11100
18176, 71, 106, 14800
18184, 41, 105, 13300
18190, 32, 107, 8700
18196, 65, 109, 15600
18206, 84, 100, 8900
18207, 79, 101, 10200
18208, 23, 107, 13100
18209, 84, 109, 9300
18218, 37, 103, 7400
18228, 84, 101, 7700
18230, 59, 100, 6600
18239, 38, 104, 6000
18247, 59, 104, 9600
18255, 24, 108, 15300
18260, 60, 108, 8400
18268, 73, 104, 7800
18277, 72, 104, 13500
18278, 93, 109, 9400
18288, 44, 101, 11800
18293, 45, 100, 13100
18302, 60, 104, 11000
18304, 36, 102, 11600
18305, 60, 109, 13000
18306, 34, 105, 12100
18309, 72, 105, 14800
18317, 93, 105, 11000
18321, 45, 105, 11200
18331, 59, 109, 6400
18337, 30, 108, 7500
18341, 89, 101, 10900
18346, 48, 103, 11400
18349, 24, 102, 12200
18352, 94, 102, 15200
18355, 27, 101, 13600
18356, 54, 100, 10700
18360, 90, 109, 9600
18367, 73, 108, 12800
18369, 50, 109, 12100
18378, 63, 106, 7500
18381, 82, 107, 15500
18383, 49, 103, 8000
18393, 63, 105, 14600
18402, 61, 106, 8400
18412, 97, 104, 10300
18420, 70, 104, 12900
18426, 52, 104, 8700
18433, 66, 104, 7300
18442, 24, 102, 6500
18445, 26, 105, 15100
18446, 50, 101, 12900
18448, 60, 105, 11900
18458, 89, 100, 10000
18464, 60, 105, 6100
18465, 73, 100, 11300
18470, 31, 109, 6200
18479, 83, 103, 7500
18485, 63, 100, 11400
18488, 91, 105, 14400
18495, 27, 105, 7500
18502, 56, 101, 7900
18509, 100, 107, 9600
18510, 72, 103, 11100
18518, 96, 109, 8400
18526, 90, 109, 11000
18527, 26, 107, 6900
18534, 50, 102, 9200
18537, 64, 104, 7300
18542, 88, 105, 7300
18543, 84, 106, 10400
18545, 89, 101, 7000
18552, 92, 109, 7100
18562, 53, 106, 14100
18567, 67, 103, 11100
18570, 47, 107, 8000
18571, 101, 106, 9200
18579, 49, 103, 15400
18583, 54, 104, 7100
18592, 53, 109, 11800
18594, 92, 108, 14800
18595, 61, 101, 11000
18597, 48, 100, 15600
18598, 75, 102, 15700
18608, 81, 100, 10000
18609, 90, 103, 10100
18612, 50, 105, 14100
18616, 35, 101, 15800
18623, 39, 106, 13000
18633, 24, 102, 13300
18643, 59, 108, 11400
18652, 46, 106, 14600
18661, 29, 100, 12700
18665, 43, 108, 13500
18674, 78, 107, 15500
18680, 44, 103, 9900
18687, 85, 108, 9100
18692, 49, 108, 13500
18693, 76, 108, 8200
18695, 94, 103, 14400
18702, 32, 100, 8700
18709, 28, 105, 11500
18717, 36, 108, 13600
18718, 54, 105, 15600
18728, 79, 104, 8800
18737, 45, 105, 8000
18743, 73, 109, 11900
18749, 53, 105, 15500
18758, 98, 100, 8800
18759, 22, 102, 11000
18761, 59, 105, 7400
18766, 59, 103, 9000
18776, 75, 100, 7900
18786, 38, 107, 13900
18794, 92, 107, 13400
18803, 74, 106, 15400
18805, 92, 104, 13100
18806, 95, 103, 6400
18813, 76, 102, 13800
18814, 50, 109, 9600
18821, 52, 102, 7200
18829, 67, 105, 9300
18836, 44, 103, 13400
18840, 101, 106, 13000
18846, 100, 106, 13600
18852, 66, 105, 12400
18856, 94, 100, 9800
18857, 68, 109, 14700
18861, 47, 100, 7100
18865, 92, 105, 12600
18872, 98, 105, 11300
18874, 95, 104, 13800
18883, 52, 104, 11800
18893, 68, 104, 14700
18899, 25, 105, 11000
18907, 88, 104, 9100
18911, 38, 103, 6200
18921, 58, 100, 13200
18931, 37, 109, 15500
18940, 63, 104, 14700
18947, 36, 102, 7800
18954, 95, 105, 6400
18961, 70, 102, 12200
18963, 54, 100, 11100
18964, 32, 101, 10000
18969, 100, 100, 11400
18978, 77, 107, 13800
18979, 62, 103, 9600
18982, 91, 107, 7900
18989, 58, 100, 14800
18992, 91, 108, 6800
19001, 23, 104, 10300
19006, 85, 105, 15500
19011, 51, 102, 7800
19017, 98, 107, 15900
19025, 34, 104, 13400
19027, 49, 103, 10600
19031, 94, 106, 7400
19033, 82, 103, 14700
19043, 50, 106, 6900
19045, 94, 106, 12400
19051, 77, 100, 7300
19058, 61, 103, 14400
19066, 85, 107, 14800
19070, 94, 105, 6600
19078, 50, 107, 6300
19085, 99, 104, 7700
19086, 47, 107, 8200
19089, 34, 102, 6200
19096, 60, 100, 9000
19099, 53, 107, 7300
19108, 31, 104, 6700
19109, 27, 108, 12800
19112, 30, 101, 14200
19120, 37, 109, 6600
19130, 86, 108, 9300
19137, 41, 105, 14500
19141, 56, 102, 15700
19150, 67, 108, 11800
19159, 70, 107, 12700
19164, 63, 107, 7900
19173, 26, 106, 14400
19180, 80, 106, 8400
19188, 96, 101, 12400
19190, 28, 103, 7900
19195, 71, 106, 14800
19196, 45, 106, 7400
19204, 100, 100, 13900
19211, 50, 109, 6900
19215, 47, 107, 7700
19220, 92, 106, 15200
19225, 84, 103, 13900
19233, 50, 108, 15400
19242, 35, 103, 10500
19245, 61, 107, 6100
19253, 80, 104, 15200
19262, 93, 104, 13500
19266, 52, 104, 15600
19275, 50, 109, 12100
19282, 74, 100, 7500
19289, 99, 100, 15400
19293, 83, 107, 8000
19303, 91, 107, 15600
19308, 83, 107, 12500
19315, 22, 101, 7100
19316, 34, 100, 10200
19323, 73, 109, 12800
19330, 59, 100, 11200
19337, 40, 105, 15200
19345, 32, 101, 6600
19351, 61, 108, 15900
19361, 68, 107, 12300
19369, 56, 103, 13300
19370, 79, 103, 11400
19373, 25, 102, 13600
19378, 46, 104, 10100
19379, 24, 106, 14800
19381, 33, 105, 13100
19390, 45, 104, 12900
19394, 91, 107, 8600
19395, 72, 102, 12800
19402, 85, 100, 9300
19405, 27, 104, 9900
19415, 76, 102, 13500
19421, 75, 101, 6100
19425, 46, 104, 11400
19430, 66, 109, 11500
19439, 65, 105, 9300
19447, 48, 107, 12500
19449, 44, 107, 11800
19456, 54, 102, 6100
19462, 43, 108, 11300
19470, 89, 108, 13900
19473, 63, 100, 9500
19480, 53, 100, 8800
19483, 92, 100, 6400
19484, 23, 102, 8000
19488, 58, 108, 10600
19489, 50, 107, 12300
19490, 53, 106, 14400
19493, 43, 107, 12000
19496, 29, 101, 13200
19500, 93, 106, 8100
19501, 87, 105, 6000
19506, 38, 105, 7600
19513, 57, 102, 8500
19522, 23, 109, 7700
19530, 66, 102, 14300
19538, 24, 100, 9300
19546, 63, 104, 11800
19550, 82, 103, 7700
19551, 71, 108, 8500
19557, 84, 104, 8500
19561, 49, 102, 15000
19566, 30, 101, 13800
19575, 40, 103, 13100
19580, 73, 101, 8100
19585, 46, 109, 6000
19590, 93, 106, 15700
19599, 22, 102, 14600
19607, 25, 106, 10400
19614, 24, 108, 7700
19621, 78, 109, 11500
19626, 81, 101, 10400
19630, 68, 102, 12200
19638, 33, 103, 6400
19647, 85, 103, 15700
19652, 27, 103, 6000
19659, 45, 109, 15300
19663, 72, 101, 14800
19670, 80, 105, 10300
19680, 68, 101, 13300
19686, 99, 104, 11600
19693, 48, 104, 8200
19694, 98, 102, 10000
19696, 30, 100, 15000
19702, 25, 100, 7500
