account, age, zipcode, balance
377523, 74504084, 501267488, 121
377541, 466630520, 357547115, 136
377565, 357361835, 15052428, 108
377615, 943609580, 766679430, 77
377656, 12151967, 364168513, 134
377744, 161398972, 146314388, 147
377795, 183544850, 435477256, 110
377817, 198618830, 173694840, 116
377867, 39929743, 256183430, 77
377919, 54461812, 533414072, 107
377959, 244906301, 60411140, 126
378050, 2658025, 96084820, 100
378122, 259581881, 235477220, 119
378217, 265077037, 756013616, 115
378313, 494554820, 101899376, 126
378368, 265077037, 171310368, 105
378463, 74504084, 418299732, 109
378503, 8940090, 756013616, 93
378558, 20075000, 439573876, 150
378651, 244906301, 111389435, 61
378716, 110925309, 182354244, 131
378754, 289426346, 646910300, 75
378822, 248153406, 146314388, 147
378906, 114075545, 489900656, 104
378932, 54461812, 292302620, 76
378998, 8940090, 211330256, 137
379064, 25770557, 44977946, 95
379075, 127226060, 170312826, 148
379174, 226502300, 428901296, 63
379240, 764679698, 523928823, 123
379296, 30638311, 161784380, 102
379381, 707326520, 937642250, 74
379479, 289426346, 215912739, 70
379502, 157084150, 646910300, 152
379555, 357361835, 323491643, 102
379601, 227104989, 264232468, 62
379676, 623785480, 41475584, 134
379722, 54554568, 270149240, 132
379725, 29259033, 44977946, 146
379805, 114075545, 171310368, 86
379832, 23673735, 27839087, 76
379843, 12614864, 41475584, 68
379934, 279545916, 171310368, 73
379968, 116487850, 206168125, 78
380052, 11214290, 110504456, 61
380096, 466630520, 251137055, 153
380178, 629685517, 388300595, 132
380268, 89578145, 752946270, 156
380350, 28103145, 267886758, 69
380383, 54461812, 182354244, 60
380460, 227104989, 418299732, 110
380546, 650900167, 167518517, 152
380557, 23673735, 10207028, 118
380561, 95617664, 439573876, 146
380610, 36922660, 146314388, 70
380628, 11162028, 646910300, 112
380687, 65984588, 235477220, 93
380725, 12614864, 25328147, 76
380823, 406302135, 523928823, 73
380914, 764679698, 218643158, 85
381010, 750694099, 181587353, 79
381021, 55396244, 578968633, 87
381044, 279545916, 54150681, 139
381078, 68901614, 176523940, 159
381155, 1724295, 435404010, 117
381200, 65984588, 251137055, 148
381203, 114075545, 176523940, 81
381243, 345853916, 70572388, 88
381277, 65984588, 269672618, 108
381298, 187215693, 323491643, 61
381343, 439242441, 388300595, 136
381361, 28103145, 167518517, 116
381438, 171886326, 937642250, 136
381489, 707326520, 217066598, 149
381581, 297337679, 270149240, 86
381615, 61520871, 270149240, 149
381696, 218649812, 711987050, 99
381729, 157084150, 652105819, 131
381807, 713097236, 43179310, 127
381866, 236933627, 181912240, 143
381961, 297337679, 477356001, 74
381984, 54554568, 171310368, 67
382044, 12151967, 267886758, 64
382060, 395918120, 269672618, 137
382110, 259581881, 25328147, 142
382129, 28103145, 289941245, 137
382208, 74504084, 70572388, 71
382261, 226502300, 500353795, 81
382279, 20075000, 206168125, 120
382317, 265077037, 477356001, 96
382341, 53446950, 2482218, 88
382440, 198618830, 711987050, 98
382517, 74187395, 523928823, 88
382610, 99153065, 487001714, 68
382669, 141653851, 251137055, 120
382736, 40637900, 111389435, 149
382766, 406302135, 418299732, 121
382778, 12614864, 323491643, 114
382837, 74187395, 518052940, 93
382911, 466630520, 267886758, 91
382965, 383755716, 533414072, 114
383006, 650900167, 134802646, 87
383097, 132143500, 17732590, 123
383143, 132143500, 428901296, 76
383179, 406302135, 880599990, 85
383247, 74187395, 435404010, 72
383276, 161398972, 159560267, 107
383278, 39929743, 385337810, 81
383309, 89578145, 799125150, 95
383400, 23673735, 170312826, 70
383467, 141752108, 256183430, 122
383504, 79418982, 218643158, 68
383536, 54554568, 44977946, 84
383607, 30638311, 711987050, 103
383699, 127226060, 435404010, 154
383790, 157084150, 117156164, 118
383841, 171886326, 292302620, 131
383917, 29259033, 211330256, 138
383923, 56961008, 256183430, 124
383924, 1724295, 752946270, 115
383993, 54554568, 655267985, 83
384053, 191434445, 428901296, 118
384147, 37693488, 200327520, 119
384227, 227104989, 364168513, 125
384239, 74504084, 41475584, 86
384246, 30638311, 489900656, 122
384294, 717545240, 532312548, 158
384359, 297337679, 435404010, 112
384419, 447911632, 357547115, 77
384467, 764679698, 171310368, 101
384538, 226502300, 952969726, 150
384596, 204486968, 418299732, 75
384598, 289426346, 270149240, 117
384663, 12151967, 880599990, 66
384758, 68901614, 52291126, 154
384764, 650900167, 251137055, 68
384836, 187215693, 292302620, 87
384922, 161398972, 176523940, 88
384942, 132823860, 523928823, 117
384958, 650900167, 652105819, 78
384993, 279545916, 215912739, 111
385035, 764679698, 549692814, 159
385103, 29259033, 176523940, 131
385203, 723460835, 819615935, 138
385265, 96667940, 84967280, 96
385300, 379911510, 994531888, 88
385357, 55293585, 190750892, 62
385444, 379911510, 182354244, 64
385492, 55396244, 618708960, 81
385493, 244906301, 323491643, 100
385575, 110925309, 269672618, 110
385577, 383755716, 523928823, 118
385659, 54554568, 134802646, 148
385689, 764679698, 435477256, 92
385782, 198618830, 27839087, 112
385860, 218649812, 941138702, 69
385928, 359227652, 385337810, 69
386007, 204486968, 264232468, 133
386082, 127759991, 101899376, 66
386086, 620724735, 952969726, 121
386121, 36922660, 176523940, 83
386133, 383755716, 364168513, 64
386193, 79418982, 27839087, 128
386263, 163560670, 33751079, 75
386343, 629685517, 41475584, 145
386398, 607523860, 518052940, 82
386405, 2658025, 439573876, 107
386481, 813027345, 523928823, 66
386534, 55396244, 357547115, 102
386599, 1724295, 52291126, 117
386615, 30638311, 489900656, 128
386665, 764679698, 134802646, 144
386760, 226502300, 170312826, 109
386842, 88045210, 159560267, 148
386941, 99153065, 357547115, 65
387032, 89578145, 269672618, 153
387122, 357361835, 181587353, 68
387198, 96667940, 819615935, 142
387204, 620724735, 489900656, 130
387219, 379911510, 618708960, 148
387262, 11162028, 655267985, 119
387282, 879976976, 69615020, 110
387309, 110925309, 251137055, 73
387377, 29259033, 711987050, 94
387400, 629685517, 323491643, 105
387442, 837530804, 603114060, 139
387515, 364092106, 384764240, 78
387516, 39929743, 101899376, 133
387564, 279545916, 533414072, 97
387600, 191434445, 323491643, 157
387658, 116487850, 44977946, 154
387751, 74504084, 17732590, 78
387774, 837530804, 171310368, 98
387776, 164457508, 439573876, 89
387851, 359227652, 8971211, 107
387902, 717545240, 388300595, 133
387993, 23673735, 549692814, 127
387995, 248153406, 54150681, 92
388076, 141752108, 52291126, 92
388174, 357361835, 766679430, 104
388221, 68901614, 364168513, 94
388254, 88045210, 532312548, 115
388354, 236933627, 578968633, 85
388436, 183544850, 389817092, 84
388480, 37693488, 385337810, 151
388483, 879976976, 104459645, 95
388562, 218649812, 110504456, 136
388650, 359227652, 952969726, 153
388664, 570643422, 167518517, 133
388751, 315333170, 937642250, 153
388776, 37693488, 477356001, 140
388861, 116487850, 994531888, 104
388863, 88045210, 181912240, 75
388890, 813027345, 54150681, 90
388915, 315333170, 578968633, 61
388990, 11162028, 2482218, 79
389052, 61520871, 292302620, 119
389075, 629685517, 523928823, 83
389093, 61520871, 603114060, 129
389154, 204486968, 603114060, 123
389172, 750694099, 182354244, 134
389241, 723460835, 111389435, 114
389255, 171886326, 384764240, 135
389297, 114075545, 161784380, 152
389388, 297337679, 389817092, 85
389429, 132823860, 578968633, 130
389431, 88045210, 799125150, 67
389477, 141653851, 603114060, 148
389512, 8940090, 752946270, 157
389546, 11162028, 756013616, 114
389613, 227104989, 952969726, 91
389631, 879976976, 385337810, 120
389653, 157084150, 111389435, 123
389735, 837530804, 110504456, 134
389829, 650900167, 217066598, 66
389884, 218649812, 646910300, 132
389970, 406302135, 292302620, 99
390036, 11162028, 435404010, 150
390096, 29259033, 523928823, 156
390130, 723460835, 418299732, 105
390165, 236933627, 104459645, 151
390259, 439242441, 110504456, 73
390292, 879976976, 439573876, 102
390300, 406302135, 181587353, 138
390330, 364092106, 96084820, 112
390378, 36922660, 146314388, 159
390406, 96667940, 218643158, 150
390505, 74187395, 532312548, 77
390538, 723460835, 206168125, 87
390602, 189977940, 487001714, 141
390650, 12614864, 549692814, 76
390716, 37693488, 270149240, 74
390764, 183544850, 173694840, 109
390772, 116487850, 173694840, 156
390835, 141653851, 104459645, 122
390895, 36922660, 206168125, 84
390904, 226502300, 20614770, 74
390993, 713097236, 251137055, 109
391019, 639755404, 44977946, 83
391084, 226502300, 323491643, 60
391164, 8940090, 385337810, 64
391207, 494554820, 15052428, 69
391289, 279545916, 435477256, 115
391363, 198618830, 766679430, 84
391377, 620724735, 215912739, 84
391449, 279545916, 25328147, 61
391529, 11214290, 549692814, 84
391541, 28103145, 652105819, 61
391630, 650900167, 15052428, 147
391659, 620724735, 117156164, 135
391716, 25770557, 652105819, 137
391753, 359227652, 521457794, 115
391810, 40637900, 251137055, 150
391900, 359227652, 256183430, 122
391946, 713097236, 389817092, 62
392038, 2658025, 264232468, 120
392066, 1724295, 44977946, 90
392143, 717545240, 323491643, 105
392163, 586374640, 111389435, 152
392247, 198618830, 501267488, 124
392285, 2658025, 218643158, 67
392312, 279545916, 70572388, 67
392391, 8940090, 167518517, 133
392451, 629685517, 501267488, 89
392491, 623785480, 104459645, 116
392535, 198618830, 937642250, 139
392592, 300045340, 215912739, 157
392651, 23673735, 289941245, 108
392695, 620724735, 435404010, 92
392769, 218649812, 418299732, 145
392869, 29259033, 289941245, 105
392918, 813027345, 752946270, 137
392948, 265077037, 264232468, 145
393037, 707326520, 652105819, 109
393084, 439242441, 70572388, 75
393132, 161398972, 880599990, 134
393223, 639755404, 264232468, 107
393254, 39929743, 161784380, 150
393266, 187215693, 8971211, 83
393329, 157084150, 618708960, 139
393382, 164457508, 389817092, 61
393467, 161398972, 41475584, 136
393559, 89578145, 603114060, 123
393567, 586374640, 17732590, 86
393616, 447911632, 752946270, 94
393619, 157084150, 76373860, 156
393635, 723460835, 76373860, 98
393716, 345853916, 52291126, 151
393778, 25770557, 501267488, 105
393817, 132823860, 7655801, 79
393870, 717545240, 43179310, 147
393876, 127759991, 385337810, 60
393887, 114075545, 418299732, 125
393957, 395918120, 267886758, 82
393988, 23673735, 341316096, 111
394076, 30638311, 235477220, 74
394137, 2658025, 718997845, 116
394174, 607523860, 43179310, 147
394187, 30638311, 134802646, 89
394235, 406302135, 54150681, 93
394335, 279545916, 2482218, 134
394390, 623785480, 711987050, 157
394428, 218649812, 104459645, 108
394439, 707326520, 27839087, 151
394456, 142037960, 181318520, 94
394556, 11214290, 533414072, 91
394600, 12830654, 578968633, 117
394614, 183544850, 532312548, 104
394667, 79418982, 435477256, 155
394750, 707326520, 549692814, 88
394823, 8940090, 104459645, 75
394842, 248153406, 171310368, 106
394856, 629685517, 532312548, 132
394886, 466630520, 76373860, 75
394902, 161398972, 385337810, 62
394927, 406302135, 206168125, 122
394936, 717545240, 718997845, 144
394962, 183544850, 44977946, 127
395057, 750694099, 181912240, 156
395108, 494554820, 718997845, 72
395110, 55293585, 190750892, 152
395173, 723460835, 603114060, 139
395252, 99153065, 439573876, 147
395261, 586374640, 941138702, 85
395283, 187215693, 176523940, 119
395306, 204486968, 994531888, 107
395362, 12151967, 385337810, 121
395386, 95236028, 501267488, 64
395432, 218649812, 652105819, 73
395446, 88045210, 756013616, 104
395495, 717545240, 941138702, 95
395564, 466630520, 176523940, 79
395572, 629685517, 200327520, 98
395630, 2658025, 60411140, 67
395659, 116487850, 269672618, 140
395684, 837530804, 532312548, 138
395761, 289426346, 384764240, 72
395829, 943609580, 289941245, 133
395924, 279545916, 161784380, 119
396006, 74187395, 618708960, 136
396010, 813027345, 217066598, 88
396034, 764679698, 146314388, 95
396116, 12830654, 70572388, 141
396203, 189977940, 264232468, 62
396244, 127226060, 578968633, 123
396332, 943609580, 62655482, 70
396376, 65984588, 435404010, 129
396439, 127226060, 752946270, 126
396513, 279545916, 104459645, 94
396530, 713097236, 117156164, 123
396564, 300045340, 181318520, 114
396610, 163560670, 181587353, 85
396692, 439242441, 8971211, 93
396699, 25770557, 389817092, 68
396748, 79418982, 532312548, 97
396817, 95617664, 418299732, 71
396822, 141653851, 521457794, 115
396830, 132823860, 101899376, 60
396900, 157084150, 518052940, 77
396945, 315333170, 173694840, 130
397042, 110925309, 104459645, 115
397043, 53446950, 718997845, 94
397093, 623785480, 489900656, 153
397160, 29259033, 7655801, 103
397198, 142037960, 96084820, 143
397276, 56961008, 10207028, 61
397366, 127759991, 251137055, 145
397402, 279545916, 477356001, 102
397480, 879976976, 104459645, 76
397533, 127226060, 7655801, 156
397547, 198618830, 289941245, 127
397641, 157084150, 134802646, 128
397686, 96667940, 10207028, 102
397764, 95617664, 25328147, 159
397821, 713097236, 69615020, 91
397834, 650900167, 533414072, 147
397934, 171886326, 134802646, 64
397954, 406302135, 146314388, 143
398052, 620724735, 190750892, 106
398150, 171886326, 134802646, 136
398230, 713097236, 477356001, 141
398267, 191434445, 181318520, 96
398354, 23673735, 652105819, 118
398396, 248153406, 799125150, 159
398399, 383755716, 7655801, 91
398464, 750694099, 176523940, 121
398545, 163560670, 994531888, 75
398575, 20075000, 880599990, 90
398669, 191434445, 101899376, 71
398724, 345853916, 518052940, 130
398749, 379911510, 15052428, 158
398776, 96667940, 518052940, 142
398825, 383755716, 15052428, 70
398918, 943609580, 2482218, 105
398986, 114075545, 523928823, 77
399004, 114075545, 766679430, 67
399097, 259581881, 652105819, 132
399104, 132823860, 270149240, 61
399175, 2658025, 357547115, 67
399228, 142037960, 500353795, 79
399316, 29259033, 384764240, 100
399399, 1724295, 501267488, 112
399422, 750694099, 341316096, 120
399486, 88045210, 756013616, 122
399528, 879976976, 952969726, 93
399569, 395918120, 251137055, 132
399617, 879976976, 101899376, 70
399656, 30638311, 20614770, 130
399684, 36922660, 292302620, 81
399704, 383755716, 646910300, 80
399765, 132143500, 20614770, 104
399806, 717545240, 2482218, 155
399866, 764679698, 159560267, 113
399881, 447911632, 501267488, 135
399918, 943609580, 711987050, 146
399932, 447911632, 170312826, 99
400002, 25770557, 341316096, 74
400065, 379911510, 1007860676, 120
400159, 11214290, 385337810, 126
400227, 466630520, 270149240, 142
400318, 74504084, 618708960, 152
400340, 764679698, 96084820, 70
400382, 764679698, 477356001, 140
400464, 607523860, 8971211, 138
400533, 248153406, 15052428, 66
400614, 813027345, 182354244, 157
400670, 383755716, 435477256, 77
400701, 723460835, 385337810, 108
400742, 2658025, 159560267, 95
400747, 142037960, 435477256, 85
400840, 248153406, 52291126, 154
400858, 161398972, 161784380, 140
400900, 943609580, 819615935, 73
400982, 289426346, 134802646, 157
401018, 110925309, 766679430, 141
401048, 2658025, 323491643, 152
401080, 8940090, 181912240, 121
401118, 95236028, 176523940, 69
401127, 447911632, 7655801, 158
401202, 198618830, 20614770, 81
401227, 141653851, 76373860, 140
401272, 248153406, 235477220, 102
401357, 12614864, 618708960, 135
401359, 244906301, 952969726, 87
401375, 227104989, 435477256, 106
401448, 364092106, 173694840, 126
401516, 187215693, 211330256, 144
401592, 56961008, 181912240, 75
401673, 54554568, 532312548, 138
401768, 54461812, 270149240, 84
401840, 406302135, 766679430, 130
401931, 65984588, 292302620, 67
401997, 54461812, 110504456, 119
402068, 141752108, 799125150, 134
402071, 623785480, 251137055, 102
402157, 2658025, 435477256, 120
402252, 359227652, 532312548, 135
402279, 447911632, 211330256, 138
402375, 132823860, 533414072, 66
402459, 204486968, 952969726, 130
402540, 297337679, 489900656, 159
402572, 717545240, 603114060, 155
402645, 96667940, 388300595, 150
402690, 713097236, 439573876, 123
402700, 236933627, 439573876, 91
402778, 163560670, 357547115, 144
402821, 879976976, 41475584, 72
402827, 943609580, 62655482, 156
402910, 12151967, 167518517, 150
403005, 116487850, 941138702, 156
403064, 607523860, 711987050, 100
403096, 96667940, 62655482, 137
403123, 837530804, 96084820, 99
403214, 28103145, 173694840, 130
403235, 764679698, 104459645, 143
403259, 198618830, 292302620, 67
403308, 161398972, 251137055, 148
403348, 11162028, 518052940, 122
403448, 764679698, 799125150, 90
403515, 12830654, 256183430, 125
403521, 297337679, 181587353, 142
403608, 248153406, 532312548, 133
403643, 764679698, 2482218, 99
403722, 65984588, 181318520, 133
403807, 99153065, 159560267, 134
403900, 53446950, 711987050, 75
403961, 629685517, 62655482, 158
404008, 88045210, 532312548, 127
404066, 943609580, 181912240, 101
404088, 12151967, 17732590, 99
404097, 11214290, 523928823, 89
404183, 74504084, 8971211, 138
404266, 218649812, 176523940, 119
404313, 89578145, 323491643, 90
404374, 395918120, 43179310, 99
404446, 650900167, 146314388, 131
404537, 607523860, 171310368, 83
404568, 11162028, 384764240, 127
404658, 620724735, 618708960, 123
404724, 300045340, 134802646, 136
404819, 218649812, 43179310, 108
404824, 54461812, 176523940, 148
404869, 79418982, 711987050, 106
404886, 494554820, 173694840, 70
404888, 74187395, 60411140, 156
404906, 171886326, 521457794, 82
404961, 2658025, 428901296, 108
405044, 707326520, 2482218, 101
405140, 20075000, 289941245, 68
405185, 127759991, 62655482, 143
405202, 359227652, 176523940, 130
405269, 40637900, 67035968, 83
405280, 53446950, 161784380, 152
405313, 161398972, 101899376, 86
405412, 315333170, 67035968, 77
405452, 171886326, 652105819, 80
405502, 586374640, 388300595, 159
405517, 54461812, 603114060, 114
405549, 132823860, 388300595, 119
405626, 141752108, 523928823, 94
405687, 183544850, 69615020, 64
405748, 39929743, 646910300, 98
405791, 11162028, 171310368, 124
405804, 171886326, 200327520, 66
405886, 79418982, 500353795, 105
405930, 11214290, 8971211, 145
405940, 8940090, 20614770, 149
405952, 29259033, 181318520, 68
406041, 61520871, 117156164, 143
406074, 447911632, 766679430, 91
406141, 764679698, 435404010, 140
406229, 161398972, 167518517, 66
406301, 204486968, 181912240, 123
406397, 364092106, 54150681, 97
406454, 570643422, 819615935, 157
406498, 406302135, 756013616, 148
406517, 12151967, 523928823, 105
406567, 383755716, 766679430, 148
406573, 359227652, 578968633, 142
406595, 359227652, 477356001, 92
406618, 315333170, 8971211, 60
406628, 54461812, 435477256, 145
406631, 127226060, 8971211, 142
406715, 53446950, 52291126, 122
406748, 171886326, 487001714, 95
406839, 11162028, 578968633, 133
406923, 157084150, 264232468, 76
406973, 297337679, 67035968, 108
407037, 315333170, 67035968, 88
407136, 55396244, 618708960, 137
407140, 37693488, 33751079, 97
407193, 29259033, 181912240, 127
407267, 54461812, 521457794, 116
407337, 25770557, 69615020, 118
407391, 357361835, 500353795, 84
407401, 379911510, 501267488, 87
407447, 629685517, 60411140, 112
407465, 37693488, 10207028, 106
407470, 164457508, 27839087, 76
407512, 132823860, 96084820, 70
407548, 279545916, 190750892, 100
407628, 764679698, 101899376, 124
407684, 191434445, 518052940, 134
407698, 764679698, 70572388, 112
407712, 357361835, 880599990, 159
407740, 586374640, 41475584, 159
407749, 12830654, 25328147, 97
407768, 707326520, 96084820, 143
407812, 289426346, 176523940, 76
407896, 110925309, 269672618, 146
407917, 357361835, 523928823, 156
408004, 95236028, 799125150, 144
408103, 74504084, 1007860676, 121
408199, 55293585, 532312548, 112
408276, 364092106, 215912739, 72
408338, 226502300, 269672618, 147
408411, 383755716, 718997845, 99
408433, 227104989, 655267985, 93
408439, 12614864, 384764240, 76
408460, 279545916, 69615020, 157
408486, 383755716, 117156164, 119
408521, 54554568, 104459645, 65
408614, 226502300, 171310368, 103
408663, 586374640, 655267985, 93
408759, 183544850, 578968633, 153
408767, 379911510, 218643158, 83
408858, 259581881, 477356001, 114
408909, 12614864, 292302620, 138
408920, 879976976, 388300595, 67
409013, 364092106, 655267985, 127
409077, 141752108, 110504456, 60
409113, 12614864, 549692814, 141
409149, 494554820, 84967280, 151
409176, 23673735, 84967280, 114
409219, 54554568, 533414072, 84
409309, 12830654, 523928823, 80
409398, 620724735, 15052428, 108
409423, 68901614, 799125150, 117
409446, 12614864, 292302620, 107
409502, 607523860, 181587353, 91
409548, 54554568, 578968633, 63
409558, 142037960, 215912739, 98
409648, 879976976, 267886758, 96
409733, 88045210, 17732590, 61
409825, 36922660, 418299732, 79
409925, 142037960, 357547115, 100
410018, 879976976, 170312826, 130
410095, 494554820, 435477256, 124
410128, 297337679, 756013616, 60
410215, 74504084, 84967280, 85
410268, 191434445, 181587353, 122
410329, 39929743, 52291126, 63
410403, 244906301, 819615935, 146
410488, 171886326, 994531888, 119
410507, 364092106, 652105819, 151
410517, 74187395, 364168513, 131
410579, 132823860, 117156164, 71
410581, 289426346, 171310368, 109
410653, 37693488, 1007860676, 92
410702, 55396244, 67035968, 121
410710, 141653851, 819615935, 68
410739, 2658025, 41475584, 62
410811, 359227652, 70572388, 81
410850, 639755404, 500353795, 85
410907, 89578145, 937642250, 154
410947, 20075000, 501267488, 82
411025, 88045210, 176523940, 136
411047, 315333170, 218643158, 140
411080, 750694099, 170312826, 102
411131, 259581881, 267886758, 129
411212, 707326520, 428901296, 129
411306, 364092106, 215912739, 129
411367, 79418982, 67035968, 128
411388, 56961008, 819615935, 122
411452, 40637900, 532312548, 141
411512, 189977940, 766679430, 110
411551, 265077037, 181587353, 62
411627, 620724735, 2482218, 129
411725, 141653851, 1007860676, 98
411730, 943609580, 96084820, 127
411745, 25770557, 60411140, 73
411789, 315333170, 477356001, 131
411830, 68901614, 84967280, 92
411844, 383755716, 20614770, 63
411850, 40637900, 27839087, 62
411925, 723460835, 533414072, 85
412023, 95617664, 1007860676, 84
412067, 204486968, 218643158, 79
412077, 36922660, 384764240, 98
412091, 12151967, 167518517, 120
412173, 171886326, 101899376, 131
412217, 204486968, 718997845, 73
412228, 30638311, 134802646, 142
412281, 40637900, 41475584, 97
412363, 12830654, 766679430, 115
412459, 837530804, 60411140, 138
412558, 1724295, 518052940, 142
412632, 12151967, 655267985, 78
412647, 110925309, 211330256, 69
412702, 447911632, 25328147, 130
412716, 259581881, 70572388, 100
412778, 707326520, 15052428, 146
412815, 88045210, 25328147, 76
412827, 132823860, 711987050, 95
412884, 37693488, 173694840, 134
412897, 74187395, 251137055, 140
412956, 943609580, 111389435, 103
413043, 157084150, 8971211, 133
413081, 289426346, 937642250, 134
413170, 297337679, 181318520, 151
413218, 723460835, 1007860676, 118
413307, 345853916, 618708960, 90
413392, 30638311, 518052940, 100
413447, 586374640, 501267488, 118
413469, 494554820, 385337810, 131
413525, 28103145, 117156164, 159
413553, 29259033, 439573876, 100
413584, 116487850, 44977946, 116
413634, 127759991, 181587353, 150
413665, 297337679, 161784380, 140
413704, 289426346, 418299732, 130
413739, 55293585, 110504456, 68
413812, 114075545, 603114060, 144
413829, 364092106, 211330256, 98
413912, 164457508, 8971211, 84
413939, 157084150, 523928823, 154
413947, 191434445, 20614770, 142
413960, 837530804, 952969726, 104
414058, 620724735, 167518517, 108
414151, 163560670, 256183430, 159
414187, 68901614, 161784380, 126
414221, 943609580, 270149240, 84
414321, 289426346, 190750892, 132
414407, 244906301, 766679430, 156
414481, 55293585, 70572388, 128
414533, 12614864, 67035968, 158
414535, 227104989, 27839087, 108
414545, 36922660, 43179310, 106
414571, 639755404, 756013616, 126
414583, 164457508, 418299732, 97
414609, 163560670, 235477220, 88
414704, 157084150, 62655482, 122
414795, 439242441, 655267985, 104
414870, 142037960, 289941245, 118
414882, 2658025, 341316096, 104
414960, 171886326, 170312826, 97
415008, 713097236, 1007860676, 119
415039, 379911510, 176523940, 124
415109, 25770557, 52291126, 86
415156, 29259033, 7655801, 101
415183, 2658025, 549692814, 124
415194, 12151967, 501267488, 81
415210, 53446950, 533414072, 63
415234, 95617664, 718997845, 73
415331, 12830654, 489900656, 73
415337, 30638311, 181912240, 101
415433, 813027345, 69615020, 124
415475, 30638311, 17732590, 120
415515, 127759991, 181912240, 106
415551, 30638311, 819615935, 154
415573, 132143500, 532312548, 114
415626, 244906301, 766679430, 77
415688, 110925309, 170312826, 89
415753, 226502300, 44977946, 76
415812, 23673735, 70572388, 61
415863, 132143500, 357547115, 79
415874, 439242441, 211330256, 130
415967, 55293585, 54150681, 90
416031, 623785480, 70572388, 80
416040, 161398972, 1007860676, 106
416059, 265077037, 264232468, 90
416137, 189977940, 76373860, 106
416208, 36922660, 766679430, 154
416299, 55396244, 27839087, 94
416314, 943609580, 235477220, 134
416384, 20075000, 952969726, 116
416385, 53446950, 357547115, 145
416460, 142037960, 521457794, 126
416463, 198618830, 218643158, 100
416478, 607523860, 117156164, 126
416548, 713097236, 500353795, 82
416565, 74504084, 111389435, 126
416610, 55293585, 27839087, 88
416706, 54554568, 435404010, 144
416785, 127759991, 76373860, 157
416796, 259581881, 181587353, 155
416835, 54554568, 500353795, 100
416859, 141752108, 1007860676, 152
416908, 364092106, 25328147, 157
416966, 55293585, 60411140, 78
417058, 259581881, 618708960, 155
417097, 68901614, 487001714, 158
417103, 141653851, 44977946, 89
417153, 236933627, 357547115, 120
417163, 12151967, 17732590, 100
417225, 723460835, 718997845, 140
417284, 297337679, 269672618, 115
417333, 55396244, 170312826, 135
417399, 183544850, 44977946, 60
417473, 259581881, 43179310, 159
417485, 23673735, 33751079, 144
417517, 20075000, 52291126, 126
417606, 20075000, 799125150, 107
417699, 157084150, 44977946, 63
417741, 226502300, 549692814, 93
417776, 406302135, 20614770, 87
417811, 68901614, 54150681, 154
417829, 171886326, 756013616, 86
417911, 345853916, 652105819, 87
417947, 750694099, 819615935, 156
417986, 89578145, 937642250, 86
418070, 2658025, 96084820, 137
418132, 315333170, 117156164, 150
418232, 12614864, 341316096, 76
418257, 236933627, 182354244, 153
418351, 707326520, 477356001, 64
418446, 383755716, 270149240, 108
418465, 227104989, 117156164, 70
418514, 383755716, 756013616, 67
418561, 95617664, 251137055, 152
418573, 53446950, 269672618, 142
418608, 36922660, 269672618, 86
418693, 110925309, 10207028, 133
418760, 713097236, 182354244, 87
418812, 357361835, 532312548, 61
418820, 837530804, 104459645, 109
418850, 142037960, 435404010, 73
418949, 89578145, 435477256, 82
418985, 29259033, 341316096, 122
419057, 244906301, 994531888, 143
419114, 357361835, 173694840, 63
419123, 364092106, 618708960, 137
419135, 68901614, 549692814, 98
419175, 289426346, 937642250, 155
419194, 127759991, 27839087, 120
419294, 639755404, 104459645, 142
419299, 723460835, 2482218, 101
419351, 2658025, 110504456, 89
419388, 157084150, 532312548, 142
419419, 37693488, 532312548, 134
419444, 279545916, 27839087, 89
419534, 236933627, 96084820, 107
419542, 586374640, 941138702, 157
419592, 244906301, 341316096, 93
419608, 95236028, 578968633, 119
419663, 1724295, 25328147, 76
419712, 2658025, 25328147, 131
419729, 110925309, 182354244, 76
419760, 466630520, 270149240, 144
419803, 141752108, 385337810, 102
419883, 74187395, 181318520, 123
419935, 132143500, 206168125, 141
419987, 466630520, 251137055, 113
420019, 163560670, 41475584, 130
420023, 379911510, 655267985, 84
420088, 297337679, 215912739, 77
420115, 55293585, 618708960, 95
420138, 54554568, 76373860, 62
420182, 39929743, 388300595, 87
420236, 141653851, 500353795, 136
420326, 79418982, 655267985, 78
420374, 110925309, 289941245, 61
420444, 279545916, 937642250, 151
420516, 8940090, 159560267, 60
420585, 297337679, 292302620, 100
420646, 23673735, 994531888, 114
420709, 447911632, 994531888, 111
420754, 68901614, 62655482, 142
420851, 607523860, 171310368, 74
420922, 447911632, 603114060, 121
420930, 88045210, 264232468, 144
420979, 244906301, 518052940, 126
421079, 345853916, 7655801, 117
421109, 623785480, 235477220, 66
421171, 163560670, 270149240, 157
421192, 406302135, 84967280, 98
421222, 764679698, 941138702, 86
421298, 54554568, 200327520, 108
421336, 132823860, 134802646, 133
421378, 96667940, 549692814, 86
421435, 157084150, 518052940, 129
421444, 183544850, 718997845, 107
421528, 161398972, 799125150, 77
421609, 141653851, 819615935, 88
421614, 943609580, 766679430, 129
421693, 127226060, 215912739, 96
421724, 29259033, 941138702, 88
421731, 191434445, 52291126, 132
421798, 54461812, 323491643, 149
421885, 586374640, 134802646, 100
421919, 289426346, 766679430, 85
421988, 607523860, 60411140, 76
422045, 114075545, 146314388, 111
