+---------------------------------+----------------+----------+
|              Title              |   Importance   |   Fine   |
| Neon Genesis Evangelion, Vol. 1 | 0x00000404( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000408( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000410( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000420( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000440( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000480( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000500( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000600( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000801(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000802( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000804( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000808( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000810( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000820( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000840( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000880( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000900( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000a00( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00000c00( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001001(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001002(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001004( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001008( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001010( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001020( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001040( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001080( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001100( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001200( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001400( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00001800( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002001(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002002(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002004(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002008( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002010( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002020( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002040( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002080( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002100( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002200( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002400( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00002800( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00003000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004001(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004002(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004004(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004008(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004010( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004020( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004040( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004080( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004100( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004200( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004400( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00004800( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00005000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00006000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008001(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008002(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008004(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008008(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008010(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008020( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008040( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008080( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008100( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008200( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008400( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00008800( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00009000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x0000a000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x0000c000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010001(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010002(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010004(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010008(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010010(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010020(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010040( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010080( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010100( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010200( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010400( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00010800( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00011000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00012000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00014000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00018000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020001(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020002(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020004(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020008(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020010(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020020(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020040(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020080( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020100( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020200( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020400( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00020800( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00021000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00022000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00024000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00028000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00030000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040001(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040002(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040004(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040008(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040010(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040020(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040040(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040080(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040100( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040200( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040400( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00040800( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00041000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00042000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00044000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00048000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00050000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00060000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080001(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080002(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080004(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080008(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080010(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080020(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080040(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080080(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080100(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080200( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080400( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00080800( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00081000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00082000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00084000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00088000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00090000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x000a0000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x000c0000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100001(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100002(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100004(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100008(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100010(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100020(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100040(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100080(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100100(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100200(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100400( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00100800( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00101000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00102000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00104000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00108000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00110000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00120000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00140000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00180000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200001(20) |     7160 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200002(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200004(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200008(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200010(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200020(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200040(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200080(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200100(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200200(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200400(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00200800( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00201000( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00202000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00204000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00208000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00210000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00220000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00240000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00280000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00300000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400001(21) |     7518 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400002(20) |     7160 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400004(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400008(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400010(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400020(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400040(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400080(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400100(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400200(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400400(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00400800(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00401000( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00402000( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00404000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00408000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00410000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00420000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00440000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00480000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00500000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00600000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800001(22) |     7876 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800002(21) |     7518 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800004(20) |     7160 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800008(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800010(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800020(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800040(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800080(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800100(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800200(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800400(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x00800800(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x00801000(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x00802000( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x00804000( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x00808000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x00810000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x00820000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x00840000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x00880000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x00900000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x00a00000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x00c00000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000001(23) |     8234 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000002(22) |     7876 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000004(21) |     7518 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000008(20) |     7160 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000010(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000020(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000040(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000080(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000100(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000200(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000400(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x01000800(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x01001000(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x01002000(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x01004000( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x01008000( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x01010000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x01020000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x01040000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x01080000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x01100000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x01200000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x01400000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x01800000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000001(24) |     8592 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000002(23) |     8234 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000004(22) |     7876 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000008(21) |     7518 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000010(20) |     7160 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000020(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000040(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000080(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000100(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000200(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000400(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x02000800(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x02001000(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x02002000(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x02004000(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x02008000( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x02010000( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x02020000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x02040000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x02080000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x02100000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x02200000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x02400000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x02800000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x03000000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000001(25) |     8950 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000002(24) |     8592 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000004(23) |     8234 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000008(22) |     7876 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000010(21) |     7518 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000020(20) |     7160 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000040(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000080(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000100(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000200(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000400(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x04000800(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x04001000(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x04002000(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x04004000(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x04008000(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x04010000( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x04020000( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x04040000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x04080000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x04100000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x04200000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x04400000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x04800000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x05000000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x06000000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000001(26) |     9308 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000002(25) |     8950 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000004(24) |     8592 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000008(23) |     8234 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000010(22) |     7876 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000020(21) |     7518 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000040(20) |     7160 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000080(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000100(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000200(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000400(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x08000800(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x08001000(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x08002000(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x08004000(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x08008000(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x08010000(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x08020000( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x08040000( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x08080000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x08100000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x08200000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x08400000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x08800000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x09000000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x0a000000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x0c000000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000001(27) |     9666 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000002(26) |     9308 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000004(25) |     8950 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000008(24) |     8592 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000010(23) |     8234 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000020(22) |     7876 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000040(21) |     7518 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000080(20) |     7160 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000100(19) |     6802 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000200(18) |     6444 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000400(17) |     6086 |
| Neon Genesis Evangelion, Vol. 1 | 0x10000800(16) |     5728 |
| Neon Genesis Evangelion, Vol. 1 | 0x10001000(15) |     5370 |
| Neon Genesis Evangelion, Vol. 1 | 0x10002000(14) |     5012 |
| Neon Genesis Evangelion, Vol. 1 | 0x10004000(13) |     4654 |
| Neon Genesis Evangelion, Vol. 1 | 0x10008000(12) |     4296 |
| Neon Genesis Evangelion, Vol. 1 | 0x10010000(11) |     3938 |
| Neon Genesis Evangelion, Vol. 1 | 0x10020000(10) |     3580 |
| Neon Genesis Evangelion, Vol. 1 | 0x10040000( 9) |     3222 |
| Neon Genesis Evangelion, Vol. 1 | 0x10080000( 8) |     2864 |
| Neon Genesis Evangelion, Vol. 1 | 0x10100000( 7) |     2506 |
| Neon Genesis Evangelion, Vol. 1 | 0x10200000( 6) |     2148 |
| Neon Genesis Evangelion, Vol. 1 | 0x10400000( 5) |     1790 |
| Neon Genesis Evangelion, Vol. 1 | 0x10800000( 4) |     1432 |
| Neon Genesis Evangelion, Vol. 1 | 0x11000000( 3) |     1074 |
| Neon Genesis Evangelion, Vol. 1 | 0x12000000( 2) |      716 |
| Neon Genesis Evangelion, Vol. 1 | 0x14000000( 1) |      358 |
| Neon Genesis Evangelion, Vol. 1 | 0x18000000( 0) |        0 |
| Neon Genesis Evangelion, Vol. 1 | 0x20000001(28) |    10024 |
| Neon Genesis Evangelion, Vol. 1 | 0x20000002(27) |     9666 |
| Neon Genesis Evangelion, Vol. 1 | 0x20000004(26) |     9308 |
| Neon Genesis Evangelion, Vol. 1 | 0x20000008(25) |     8950 |
